Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TransaksiPerHari,TransactionRate,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Customer_Category,Cluster_KMeans,Cluster_DBSCAN,Cluster_Agglomerative
16875.0,67,5,2061.63,412.326,0.07462686567164178,0.014925373134328358,2,4,5,11,245,At Risk,2,1,0
16877.0,12,6,822.8,137.13333333333333,0.5,0.08333333333333333,5,5,3,13,553,Loyal Customers,2,1,0
16880.0,31,7,1450.58,207.22571428571428,0.22580645161290322,0.03225806451612903,4,5,4,13,454,Champions,2,1,0
16882.0,67,3,705.12,235.04,0.04477611940298507,0.014925373134328358,2,4,3,9,243,At Risk,2,1,0
16883.0,187,2,252.53,126.265,0.0106951871657754,0.0053475935828877,1,3,2,6,132,At Risk,5,1,2
16884.0,38,2,429.84000000000003,214.92000000000002,0.05263157894736842,0.02631578947368421,3,3,2,8,332,Loyal Customers,2,1,0
16885.0,15,3,407.26,135.75333333333333,0.2,0.06666666666666667,4,4,2,10,442,Loyal Customers,2,1,0
16887.0,35,1,164.34,164.34,0.02857142857142857,0.02857142857142857,3,2,1,6,321,Others,2,1,0
16889.0,195,3,1569.94,523.3133333333334,0.015384615384615385,0.005128205128205128,1,4,4,9,144,At Risk,5,1,2
16891.0,2,5,706.65,141.32999999999998,2.5,0.5,5,4,3,12,543,Loyal Customers,1,0,0
16892.0,1,5,451.03,90.20599999999999,5.0,1.0,5,4,2,11,542,Loyal Customers,4,2,3
16893.0,367,1,144.24,144.24,0.0027247956403269754,0.0027247956403269754,1,2,1,4,121,Lost,5,1,2
16895.0,65,1,183.53,183.53,0.015384615384615385,0.015384615384615385,3,2,1,6,321,Others,2,1,0
16897.0,299,2,289.78,144.89,0.006688963210702341,0.0033444816053511705,1,3,2,6,132,At Risk,5,1,2
16898.0,26,3,486.9,162.29999999999998,0.11538461538461539,0.038461538461538464,4,4,3,11,443,Loyal Customers,2,1,0
16899.0,8,6,1271.06,211.84333333333333,0.75,0.125,5,5,4,14,554,Champions,2,1,0
16900.0,17,3,878.79,292.93,0.17647058823529413,0.058823529411764705,4,4,3,11,443,Loyal Customers,2,1,0
16902.0,116,1,1676.5,1676.5,0.008620689655172414,0.008620689655172414,2,2,4,8,224,Lost,0,3,5
16903.0,29,1,330.27,330.27,0.034482758620689655,0.034482758620689655,4,2,2,8,422,Potential Loyalists,2,1,0
16904.0,4,15,3544.4,236.29333333333335,3.75,0.25,5,5,5,15,555,Champions,1,1,0
16905.0,5,7,2774.72,396.3885714285714,1.4,0.2,5,5,5,15,555,Champions,2,1,0
16906.0,82,4,516.59,129.1475,0.04878048780487805,0.012195121951219513,2,4,3,9,243,At Risk,2,1,0
16907.0,29,5,895.1600000000001,179.032,0.1724137931034483,0.034482758620689655,4,4,4,12,444,Champions,2,1,0
16909.0,72,1,301.38,301.38,0.013888888888888888,0.013888888888888888,2,2,2,6,222,Lost,2,1,0
16910.0,4,8,1488.72,186.09,2.0,0.25,5,5,4,14,554,Champions,2,1,0
16912.0,29,11,2555.58,232.32545454545453,0.3793103448275862,0.034482758620689655,4,5,5,14,455,Champions,2,1,0
16913.0,290,1,113.44,113.44,0.0034482758620689655,0.0034482758620689655,1,2,1,4,121,Lost,5,1,2
16914.0,36,1,167.14,167.14,0.027777777777777776,0.027777777777777776,3,2,1,6,321,Others,2,1,0
16915.0,9,6,471.83,78.63833333333334,0.6666666666666666,0.1111111111111111,5,5,2,12,552,Loyal Customers,2,1,0
16916.0,24,2,533.98,266.99,0.08333333333333333,0.041666666666666664,4,3,3,10,433,Loyal Customers,2,1,0
16917.0,277,1,391.52,391.52,0.0036101083032490976,0.0036101083032490976,1,2,2,5,122,Lost,5,1,2
16918.0,49,6,1044.62,174.10333333333332,0.12244897959183673,0.02040816326530612,3,5,4,12,354,Loyal Customers,2,1,0
16919.0,156,11,2590.73,235.5209090909091,0.07051282051282051,0.00641025641025641,2,5,5,12,255,At Risk,2,1,2
16921.0,61,1,137.19,137.19,0.01639344262295082,0.01639344262295082,3,2,1,6,321,Others,2,1,0
16923.0,12,19,6807.0,358.2631578947368,1.5833333333333333,0.08333333333333333,5,5,5,15,555,Champions,1,1,0
16924.0,21,3,820.77,273.59,0.14285714285714285,0.047619047619047616,4,4,3,11,443,Loyal Customers,2,1,0
16926.0,371,1,230.25,230.25,0.0026954177897574125,0.0026954177897574125,1,2,1,4,121,Lost,5,1,2
16928.0,80,17,2636.65,155.0970588235294,0.2125,0.0125,2,5,5,12,255,At Risk,1,1,0
16929.0,4,7,1295.39,185.0557142857143,1.75,0.25,5,5,4,14,554,Champions,2,1,0
16930.0,26,3,373.19,124.39666666666666,0.11538461538461539,0.038461538461538464,4,4,2,10,442,Loyal Customers,2,1,0
16931.0,5,21,4441.64,211.5066666666667,4.2,0.2,5,5,5,15,555,Champions,1,1,0
16932.0,53,1,130.93,130.93,0.018867924528301886,0.018867924528301886,3,2,1,6,321,Others,2,1,0
16933.0,1,2,552.97,276.485,2.0,1.0,5,3,3,11,533,Loyal Customers,4,2,3
16934.0,55,2,880.58,440.29,0.03636363636363636,0.01818181818181818,3,3,3,9,333,Loyal Customers,2,1,0
16936.0,26,1,255.06,255.06,0.038461538461538464,0.038461538461538464,4,2,2,8,422,Potential Loyalists,2,1,0
16938.0,9,4,1854.53,463.6325,0.4444444444444444,0.1111111111111111,5,4,4,13,544,Champions,2,1,0
16940.0,52,3,3008.79,1002.93,0.057692307692307696,0.019230769230769232,3,4,5,12,345,Loyal Customers,0,1,5
16942.0,13,9,1888.8,209.86666666666667,0.6923076923076923,0.07692307692307693,4,5,4,13,454,Champions,2,1,0
16943.0,212,3,800.78,266.9266666666667,0.014150943396226415,0.0047169811320754715,1,4,3,8,143,At Risk,5,1,2
16945.0,22,19,4320.18,227.3778947368421,0.8636363636363636,0.045454545454545456,4,5,5,14,455,Champions,1,1,0
16947.0,236,1,406.48,406.48,0.00423728813559322,0.00423728813559322,1,2,2,5,122,Lost,5,1,2
16948.0,139,3,348.62,116.20666666666666,0.02158273381294964,0.007194244604316547,2,4,2,8,242,At Risk,2,1,0
16949.0,4,6,758.39,126.39833333333333,1.5,0.25,5,5,3,13,553,Loyal Customers,2,1,0
16950.0,57,3,1148.52,382.84,0.05263157894736842,0.017543859649122806,3,4,4,11,344,Loyal Customers,2,1,0
16951.0,135,3,1202.18,400.7266666666667,0.022222222222222223,0.007407407407407408,2,4,4,10,244,At Risk,2,1,0
16952.0,109,2,167.61,83.805,0.01834862385321101,0.009174311926605505,2,3,1,6,231,At Risk,2,1,0
16954.0,1,9,2085.08,231.67555555555555,9.0,1.0,5,5,5,15,555,Champions,4,2,3
16955.0,185,4,467.82,116.955,0.021621621621621623,0.005405405405405406,1,4,2,7,142,At Risk,5,1,2
16956.0,18,1,308.74,308.74,0.05555555555555555,0.05555555555555555,4,2,2,8,422,Potential Loyalists,2,1,0
16957.0,239,2,416.64,208.32,0.008368200836820083,0.0041841004184100415,1,3,2,6,132,At Risk,5,1,2
16959.0,87,1,117.35000000000001,117.35000000000001,0.011494252873563218,0.011494252873563218,2,2,1,5,221,Lost,2,1,0
16960.0,39,3,507.05,169.01666666666668,0.07692307692307693,0.02564102564102564,3,4,3,10,343,Loyal Customers,2,1,0
16961.0,116,1,234.17,234.17,0.008620689655172414,0.008620689655172414,2,2,1,5,221,Lost,2,1,0
16963.0,187,1,110.55000000000001,110.55000000000001,0.0053475935828877,0.0053475935828877,1,2,1,4,121,Lost,5,1,2
16965.0,227,1,188.70999999999998,188.70999999999998,0.004405286343612335,0.004405286343612335,1,2,1,4,121,Lost,5,1,2
16966.0,8,7,2034.01,290.5728571428571,0.875,0.125,5,5,5,15,555,Champions,2,1,0
16967.0,189,1,319.02,319.02,0.005291005291005291,0.005291005291005291,1,2,2,5,122,Lost,5,1,2
16968.0,4,2,430.31,215.155,0.5,0.25,5,3,2,10,532,Loyal Customers,2,1,0
16969.0,39,3,618.13,206.04333333333332,0.07692307692307693,0.02564102564102564,3,4,3,10,343,Loyal Customers,2,1,0
16971.0,38,1,205.51,205.51,0.02631578947368421,0.02631578947368421,3,2,1,6,321,Others,2,1,0
16978.0,77,1,344.33,344.33,0.012987012987012988,0.012987012987012988,2,2,2,6,222,Lost,2,1,0
16979.0,4,6,1844.53,307.4216666666667,1.5,0.25,5,5,4,14,554,Champions,2,1,0
16980.0,255,2,766.01,383.005,0.00784313725490196,0.00392156862745098,1,3,3,7,133,At Risk,5,1,2
16982.0,61,1,384.06,384.06,0.01639344262295082,0.01639344262295082,3,2,2,7,322,Others,2,1,0
16983.0,13,7,1875.37,267.90999999999997,0.5384615384615384,0.07692307692307693,4,5,4,13,454,Champions,2,1,0
16984.0,88,2,4208.39,2104.195,0.022727272727272728,0.011363636363636364,2,3,5,10,235,At Risk,0,-1,5
16985.0,17,10,5464.12,546.412,0.5882352941176471,0.058823529411764705,4,5,5,14,455,Champions,1,1,0
16987.0,3,7,1496.05,213.72142857142856,2.3333333333333335,0.3333333333333333,5,5,4,14,554,Champions,1,1,0
16988.0,5,1,126.12,126.12,0.2,0.2,5,2,1,8,521,Potential Loyalists,2,1,0
16989.0,7,6,503.25,83.875,0.8571428571428571,0.14285714285714285,5,5,3,13,553,Loyal Customers,2,1,0
16992.0,11,5,1580.41,316.082,0.45454545454545453,0.09090909090909091,5,4,4,13,544,Champions,2,1,0
16996.0,30,6,1456.96,242.82666666666668,0.2,0.03333333333333333,4,5,4,13,454,Champions,2,1,0
16997.0,288,3,702.0,234.0,0.010416666666666666,0.003472222222222222,1,4,3,8,143,At Risk,5,1,2
16999.0,23,2,484.82,242.41,0.08695652173913043,0.043478260869565216,4,3,3,10,433,Loyal Customers,2,1,0
17001.0,1,11,3830.46,348.2236363636364,11.0,1.0,5,5,5,15,555,Champions,4,2,3
17002.0,86,3,1493.73,497.91,0.03488372093023256,0.011627906976744186,2,4,4,10,244,At Risk,2,1,0
17004.0,46,2,1043.94,521.97,0.043478260869565216,0.021739130434782608,3,3,4,10,334,Loyal Customers,2,1,0
17006.0,5,4,766.78,191.695,0.8,0.2,5,4,3,12,543,Loyal Customers,2,1,0
17007.0,51,6,857.86,142.97666666666666,0.11764705882352941,0.0196078431372549,3,5,3,11,353,Loyal Customers,2,1,0
17010.0,18,1,195.36,195.36,0.05555555555555555,0.05555555555555555,4,2,1,7,421,Potential Loyalists,2,1,0
17011.0,30,1,270.9,270.9,0.03333333333333333,0.03333333333333333,4,2,2,8,422,Potential Loyalists,2,1,0
17014.0,8,3,578.48,192.82666666666668,0.375,0.125,5,4,3,12,543,Loyal Customers,2,1,0
17015.0,29,3,1834.8600000000001,611.62,0.10344827586206896,0.034482758620689655,4,4,4,12,444,Champions,0,1,0
17017.0,3,20,8588.66,429.433,6.666666666666667,0.3333333333333333,5,5,5,15,555,Champions,1,-1,0
17018.0,41,2,920.1,460.05,0.04878048780487805,0.024390243902439025,3,3,4,10,334,Loyal Customers,2,1,0
17019.0,11,4,1200.01,300.0025,0.36363636363636365,0.09090909090909091,5,4,4,13,544,Champions,2,1,0
17022.0,31,1,71.0,71.0,0.03225806451612903,0.03225806451612903,4,2,1,7,421,Potential Loyalists,2,1,0
17025.0,61,3,357.77,119.25666666666666,0.04918032786885246,0.01639344262295082,3,4,2,9,342,Loyal Customers,2,1,0
17027.0,79,6,839.66,139.94333333333333,0.0759493670886076,0.012658227848101266,2,5,3,10,253,At Risk,2,1,0
17030.0,64,1,146.87,146.87,0.015625,0.015625,3,2,1,6,321,Others,2,1,0
17031.0,12,2,380.35,190.175,0.16666666666666666,0.08333333333333333,5,3,2,10,532,Loyal Customers,2,1,0
17033.0,86,3,758.64,252.88,0.03488372093023256,0.011627906976744186,2,4,3,9,243,At Risk,2,1,0
17034.0,16,3,730.52,243.50666666666666,0.1875,0.0625,4,4,3,11,443,Loyal Customers,2,1,0
17035.0,246,2,433.53000000000003,216.76500000000001,0.008130081300813009,0.0040650406504065045,1,3,2,6,132,At Risk,5,1,2
17037.0,88,1,1267.32,1267.32,0.011363636363636364,0.011363636363636364,2,2,4,8,224,Lost,0,1,5
17038.0,30,1,112.4,112.4,0.03333333333333333,0.03333333333333333,4,2,1,7,421,Potential Loyalists,2,1,0
17040.0,138,1,449.73,449.73,0.007246376811594203,0.007246376811594203,2,2,2,6,222,Lost,2,1,0
17041.0,27,3,1066.93,355.6433333333334,0.1111111111111111,0.037037037037037035,4,4,4,12,444,Champions,2,1,0
17042.0,3,5,1024.46,204.892,1.6666666666666667,0.3333333333333333,5,4,4,13,544,Champions,2,1,0
17043.0,32,4,1735.18,433.795,0.125,0.03125,3,4,4,11,344,Loyal Customers,2,1,0
17044.0,25,1,948.48,948.48,0.04,0.04,4,2,4,10,424,Potential Loyalists,0,1,5
17045.0,113,2,299.49,149.745,0.017699115044247787,0.008849557522123894,2,3,2,7,232,At Risk,2,1,0
17046.0,157,1,642.02,642.02,0.006369426751592357,0.006369426751592357,2,2,3,7,223,Lost,0,1,2
17047.0,85,3,1100.9,366.9666666666667,0.03529411764705882,0.011764705882352941,2,4,4,10,244,At Risk,2,1,0
17048.0,118,3,885.4,295.1333333333333,0.025423728813559324,0.00847457627118644,2,4,3,9,243,At Risk,2,1,0
17049.0,3,9,5388.08,598.6755555555555,3.0,0.3333333333333333,5,5,5,15,555,Champions,1,1,0
17050.0,96,6,3152.48,525.4133333333333,0.0625,0.010416666666666666,2,5,5,12,255,At Risk,2,1,0
17051.0,194,1,230.69,230.69,0.005154639175257732,0.005154639175257732,1,2,1,4,121,Lost,5,1,2
17052.0,28,1,349.9,349.9,0.03571428571428571,0.03571428571428571,4,2,2,8,422,Potential Loyalists,2,1,0
17053.0,131,1,498.48,498.48,0.007633587786259542,0.007633587786259542,2,2,3,7,223,Lost,2,1,0
17054.0,28,5,1316.38,263.276,0.17857142857142858,0.03571428571428571,4,4,4,12,444,Champions,2,1,0
17058.0,82,3,1179.89,393.2966666666667,0.036585365853658534,0.012195121951219513,2,4,4,10,244,At Risk,2,1,0
17059.0,30,5,3050.82,610.164,0.16666666666666666,0.03333333333333333,4,4,5,13,445,Champions,0,1,0
17060.0,266,1,234.24,234.24,0.0037593984962406013,0.0037593984962406013,1,2,1,4,121,Lost,5,1,2
17061.0,74,11,5216.28,474.2072727272727,0.14864864864864866,0.013513513513513514,2,5,5,12,255,At Risk,1,1,0
17062.0,314,4,517.37,129.3425,0.012738853503184714,0.0031847133757961785,1,4,3,8,143,At Risk,5,1,2
17063.0,21,7,1461.14,208.73428571428573,0.3333333333333333,0.047619047619047616,4,5,4,13,454,Champions,2,1,0
17064.0,59,3,852.5,284.1666666666667,0.05084745762711865,0.01694915254237288,3,4,3,10,343,Loyal Customers,2,1,0
17068.0,12,21,4552.14,216.76857142857145,1.75,0.08333333333333333,5,5,5,15,555,Champions,1,1,0
17069.0,28,9,2692.75,299.19444444444446,0.32142857142857145,0.03571428571428571,4,5,5,14,455,Champions,2,1,0
17070.0,114,1,304.24,304.24,0.008771929824561403,0.008771929824561403,2,2,2,6,222,Lost,2,1,0
17071.0,28,9,2429.03,269.89222222222224,0.32142857142857145,0.03571428571428571,4,5,5,14,455,Champions,2,1,0
17073.0,18,4,1427.99,356.9975,0.2222222222222222,0.05555555555555555,4,4,4,12,444,Champions,2,1,0
17075.0,18,4,814.1700000000001,203.54250000000002,0.2222222222222222,0.05555555555555555,4,4,3,11,443,Loyal Customers,2,1,0
17076.0,36,3,816.0799999999999,272.02666666666664,0.08333333333333333,0.027777777777777776,3,4,3,10,343,Loyal Customers,2,1,0
17078.0,36,2,321.54999999999995,160.77499999999998,0.05555555555555555,0.027777777777777776,3,3,2,8,332,Loyal Customers,2,1,0
17080.0,22,2,287.62,143.81,0.09090909090909091,0.045454545454545456,4,3,2,9,432,Loyal Customers,2,1,0
17081.0,25,2,288.91,144.455,0.08,0.04,4,3,2,9,432,Loyal Customers,2,1,0
17082.0,33,2,1735.61,867.805,0.06060606060606061,0.030303030303030304,3,3,4,10,334,Loyal Customers,0,1,5
17083.0,109,3,1405.78,468.5933333333333,0.027522935779816515,0.009174311926605505,2,4,4,10,244,At Risk,2,1,0
17084.0,35,2,2712.71,1356.355,0.05714285714285714,0.02857142857142857,3,3,5,11,335,Loyal Customers,0,1,5
17085.0,123,5,1562.4,312.48,0.04065040650406504,0.008130081300813009,2,4,4,10,244,At Risk,2,1,0
17086.0,7,6,2004.84,334.14,0.8571428571428571,0.14285714285714285,5,5,5,15,555,Champions,2,1,0
17088.0,28,4,1966.01,491.5025,0.14285714285714285,0.03571428571428571,4,4,5,13,445,Champions,2,1,0
17090.0,4,7,1967.6100000000001,281.08714285714285,1.75,0.25,5,5,5,15,555,Champions,2,1,0
17091.0,3,9,3807.81,423.09,3.0,0.3333333333333333,5,5,5,15,555,Champions,1,1,0
17092.0,50,4,1697.41,424.3525,0.08,0.02,3,4,4,11,344,Loyal Customers,2,1,0
17094.0,322,1,302.0,302.0,0.003105590062111801,0.003105590062111801,1,2,2,5,122,Lost,5,1,2
17095.0,23,3,1324.16,441.3866666666667,0.13043478260869565,0.043478260869565216,4,4,4,12,444,Champions,2,1,0
17096.0,15,4,1022.13,255.5325,0.26666666666666666,0.06666666666666667,4,4,4,12,444,Champions,2,1,0
17100.0,18,2,971.74,485.87,0.1111111111111111,0.05555555555555555,4,3,4,11,434,Loyal Customers,2,1,0
17101.0,10,4,1621.73,405.4325,0.4,0.1,5,4,4,13,544,Champions,2,1,0
17105.0,159,2,653.26,326.63,0.012578616352201259,0.006289308176100629,2,3,3,8,233,At Risk,5,1,2
17107.0,33,6,10235.62,1705.9366666666667,0.18181818181818182,0.030303030303030304,3,5,5,13,355,Loyal Customers,0,-1,5
17109.0,29,6,835.32,139.22,0.20689655172413793,0.034482758620689655,4,5,3,12,453,Loyal Customers,2,1,0
17110.0,165,1,163.29999999999998,163.29999999999998,0.006060606060606061,0.006060606060606061,2,2,1,5,221,Lost,5,1,2
17111.0,47,1,210.61,210.61,0.02127659574468085,0.02127659574468085,3,2,1,6,321,Others,2,1,0
17114.0,6,8,776.71,97.08875,1.3333333333333333,0.16666666666666666,5,5,3,13,553,Loyal Customers,2,1,0
17115.0,8,3,837.5,279.1666666666667,0.375,0.125,5,4,3,12,543,Loyal Customers,2,1,0
17117.0,288,1,116.19999999999999,116.19999999999999,0.003472222222222222,0.003472222222222222,1,2,1,4,121,Lost,5,1,2
17118.0,318,1,157.02,157.02,0.0031446540880503146,0.0031446540880503146,1,2,1,4,121,Lost,5,1,2
17119.0,3,2,591.91,295.955,0.6666666666666666,0.3333333333333333,5,3,3,11,533,Loyal Customers,2,1,0
17120.0,233,1,307.46,307.46,0.004291845493562232,0.004291845493562232,1,2,2,5,122,Lost,5,1,2
17122.0,119,1,138.32,138.32,0.008403361344537815,0.008403361344537815,2,2,1,5,221,Lost,2,1,0
17123.0,162,1,345.29999999999995,345.29999999999995,0.006172839506172839,0.006172839506172839,2,2,2,6,222,Lost,5,1,2
17124.0,185,1,294.24,294.24,0.005405405405405406,0.005405405405405406,1,2,2,5,122,Lost,5,1,2
17125.0,50,1,196.23000000000002,196.23000000000002,0.02,0.02,3,2,1,6,321,Others,2,1,0
17126.0,152,5,939.36,187.872,0.03289473684210526,0.006578947368421052,2,4,4,10,244,At Risk,5,1,2
17128.0,335,1,157.09,157.09,0.0029850746268656717,0.0029850746268656717,1,2,1,4,121,Lost,5,1,2
17131.0,5,5,2275.77,455.154,1.0,0.2,5,4,5,14,545,Champions,2,1,0
17133.0,16,6,2782.6400000000003,463.77333333333337,0.375,0.0625,4,5,5,14,455,Champions,2,1,0
17134.0,107,2,413.2,206.6,0.018691588785046728,0.009345794392523364,2,3,2,7,232,At Risk,2,1,0
17135.0,16,5,956.05,191.20999999999998,0.3125,0.0625,4,4,4,12,444,Champions,2,1,0
17138.0,276,1,380.5,380.5,0.0036231884057971015,0.0036231884057971015,1,2,2,5,122,Lost,5,1,2
17139.0,16,12,10260.07,855.0058333333333,0.75,0.0625,4,5,5,14,455,Champions,0,1,5
17140.0,247,1,441.48,441.48,0.004048582995951417,0.004048582995951417,1,2,2,5,122,Lost,5,1,2
17142.0,239,1,384.0,384.0,0.0041841004184100415,0.0041841004184100415,1,2,2,5,122,Lost,5,1,2
17144.0,1,2,895.62,447.81,2.0,1.0,5,3,4,12,534,Loyal Customers,4,2,3
17146.0,106,3,579.78,193.26,0.02830188679245283,0.009433962264150943,2,4,3,9,243,At Risk,2,1,0
17147.0,23,4,1714.59,428.6475,0.17391304347826086,0.043478260869565216,4,4,4,12,444,Champions,2,1,0
17148.0,52,1,124.88,124.88,0.019230769230769232,0.019230769230769232,3,2,1,6,321,Others,2,1,0
17152.0,195,3,1689.5,563.1666666666666,0.015384615384615385,0.005128205128205128,1,4,4,9,144,At Risk,5,1,2
17153.0,24,1,213.78,213.78,0.041666666666666664,0.041666666666666664,4,2,1,7,421,Potential Loyalists,2,1,0
17154.0,75,1,313.26,313.26,0.013333333333333334,0.013333333333333334,2,2,2,6,222,Lost,2,1,0
17155.0,18,2,248.82,124.41,0.1111111111111111,0.05555555555555555,4,3,1,8,431,Loyal Customers,2,1,0
17157.0,8,2,319.0,159.5,0.25,0.125,5,3,2,10,532,Loyal Customers,2,1,0
17158.0,32,3,1266.97,422.3233333333333,0.09375,0.03125,3,4,4,11,344,Loyal Customers,2,1,0
17159.0,22,3,1536.0,512.0,0.13636363636363635,0.045454545454545456,4,4,4,12,444,Champions,2,1,0
17160.0,31,6,3488.03,581.3383333333334,0.1935483870967742,0.03225806451612903,4,5,5,14,455,Champions,0,1,0
17162.0,29,10,1715.46,171.546,0.3448275862068966,0.034482758620689655,4,5,4,13,454,Champions,2,1,0
17163.0,22,2,293.1,146.55,0.09090909090909091,0.045454545454545456,4,3,2,9,432,Loyal Customers,2,1,0
17164.0,33,7,2451.4,350.2,0.21212121212121213,0.030303030303030304,3,5,5,13,355,Loyal Customers,2,1,0
17165.0,284,1,158.68,158.68,0.0035211267605633804,0.0035211267605633804,1,2,1,4,121,Lost,5,1,2
17166.0,39,2,206.34,103.17,0.05128205128205128,0.02564102564102564,3,3,1,7,331,Loyal Customers,2,1,0
17169.0,58,2,835.78,417.89,0.034482758620689655,0.017241379310344827,3,3,3,9,333,Loyal Customers,2,1,0
17171.0,289,1,224.91,224.91,0.0034602076124567475,0.0034602076124567475,1,2,1,4,121,Lost,5,1,2
17172.0,79,1,317.76,317.76,0.012658227848101266,0.012658227848101266,2,2,2,6,222,Lost,2,1,0
17173.0,5,8,3766.6,470.825,1.6,0.2,5,5,5,15,555,Champions,1,1,0
17175.0,44,4,1383.74,345.935,0.09090909090909091,0.022727272727272728,3,4,4,11,344,Loyal Customers,2,1,0
17176.0,202,1,306.13,306.13,0.0049504950495049506,0.0049504950495049506,1,2,2,5,122,Lost,5,1,2
17179.0,178,3,711.79,237.26333333333332,0.016853932584269662,0.0056179775280898875,1,4,3,8,143,At Risk,5,1,2
17180.0,56,4,783.97,195.9925,0.07142857142857142,0.017857142857142856,3,4,3,10,343,Loyal Customers,2,1,0
17181.0,57,2,239.92000000000002,119.96000000000001,0.03508771929824561,0.017543859649122806,3,3,1,7,331,Loyal Customers,2,1,0
17183.0,8,6,3262.56,543.76,0.75,0.125,5,5,5,15,555,Champions,2,1,0
17187.0,227,1,203.95,203.95,0.004405286343612335,0.004405286343612335,1,2,1,4,121,Lost,5,1,2
17188.0,11,7,2474.23,353.4614285714286,0.6363636363636364,0.09090909090909091,5,5,5,15,555,Champions,2,1,0
17189.0,106,2,375.22,187.61,0.018867924528301886,0.009433962264150943,2,3,2,7,232,At Risk,2,1,0
17190.0,59,1,249.74,249.74,0.01694915254237288,0.01694915254237288,3,2,1,6,321,Others,2,1,0
17191.0,28,7,2006.0,286.57142857142856,0.25,0.03571428571428571,4,5,5,14,455,Champions,2,1,0
17193.0,36,7,1558.9,222.70000000000002,0.19444444444444445,0.027777777777777776,3,5,4,12,354,Loyal Customers,2,1,0
17194.0,274,2,241.78,120.89,0.0072992700729927005,0.0036496350364963502,1,3,1,5,131,At Risk,5,1,2
17197.0,30,1,1013.01,1013.01,0.03333333333333333,0.03333333333333333,4,2,4,10,424,Potential Loyalists,0,1,5
17198.0,24,3,668.28,222.76,0.125,0.041666666666666664,4,4,3,11,443,Loyal Customers,2,1,0
17201.0,54,1,289.78,289.78,0.018518518518518517,0.018518518518518517,3,2,2,7,322,Others,2,1,0
17203.0,36,6,3542.3,590.3833333333333,0.16666666666666666,0.027777777777777776,3,5,5,13,355,Loyal Customers,0,1,0
17204.0,175,4,1462.8600000000001,365.71500000000003,0.022857142857142857,0.005714285714285714,1,4,4,9,144,At Risk,5,1,2
17205.0,54,1,251.6,251.6,0.018518518518518517,0.018518518518518517,3,2,1,6,321,Others,2,1,0
17206.0,53,1,204.24,204.24,0.018867924528301886,0.018867924528301886,3,2,1,6,321,Others,2,1,0
17211.0,27,8,2252.46,281.5575,0.2962962962962963,0.037037037037037035,4,5,5,14,455,Champions,2,1,0
17213.0,40,7,2741.28,391.6114285714286,0.175,0.025,3,5,5,13,355,Loyal Customers,2,1,0
17214.0,60,6,961.6700000000001,160.27833333333334,0.1,0.016666666666666666,3,5,4,12,354,Loyal Customers,2,1,0
17217.0,234,1,113.5,113.5,0.004273504273504274,0.004273504273504274,1,2,1,4,121,Lost,5,1,2
17218.0,4,10,1921.53,192.153,2.5,0.25,5,5,5,15,555,Champions,1,1,0
17219.0,32,1,112.53,112.53,0.03125,0.03125,3,2,1,6,321,Others,2,1,0
17220.0,24,14,3109.38,222.09857142857143,0.5833333333333334,0.041666666666666664,4,5,5,14,455,Champions,1,1,0
17221.0,7,2,333.97,166.985,0.2857142857142857,0.14285714285714285,5,3,2,10,532,Loyal Customers,2,1,0
17222.0,65,1,328.65,328.65,0.015384615384615385,0.015384615384615385,3,2,2,7,322,Others,2,1,0
17223.0,310,2,368.37,184.185,0.0064516129032258064,0.0032258064516129032,1,3,2,6,132,At Risk,5,1,2
17226.0,309,1,390.13,390.13,0.003236245954692557,0.003236245954692557,1,2,2,5,122,Lost,5,1,2
17227.0,19,6,850.1600000000001,141.69333333333336,0.3157894736842105,0.05263157894736842,4,5,3,12,453,Loyal Customers,2,1,0
17228.0,16,8,1882.65,235.33125,0.5,0.0625,4,5,4,13,454,Champions,2,1,0
17229.0,96,2,318.76,159.38,0.020833333333333332,0.010416666666666666,2,3,2,7,232,At Risk,2,1,0
17230.0,264,8,3621.46,452.6825,0.030303030303030304,0.003787878787878788,1,5,5,11,155,At Risk,5,-1,2
17231.0,12,10,3064.02,306.402,0.8333333333333334,0.08333333333333333,5,5,5,15,555,Champions,2,1,0
17232.0,3,2,417.77,208.885,0.6666666666666666,0.3333333333333333,5,3,2,10,532,Loyal Customers,2,1,0
17233.0,35,1,190.88,190.88,0.02857142857142857,0.02857142857142857,3,2,1,6,321,Others,2,1,0
17234.0,183,1,149.89000000000001,149.89000000000001,0.00546448087431694,0.00546448087431694,1,2,1,4,121,Lost,5,1,2
17235.0,25,2,550.06,275.03,0.08,0.04,4,3,3,10,433,Loyal Customers,2,1,0
17236.0,13,6,884.22,147.37,0.46153846153846156,0.07692307692307693,4,5,3,12,453,Loyal Customers,2,1,0
17237.0,11,2,314.69,157.345,0.18181818181818182,0.09090909090909091,5,3,2,10,532,Loyal Customers,2,1,0
17238.0,3,17,3455.14,203.2435294117647,5.666666666666667,0.3333333333333333,5,5,5,15,555,Champions,1,1,0
17239.0,313,1,382.5,382.5,0.003194888178913738,0.003194888178913738,1,2,2,5,122,Lost,5,1,2
17242.0,108,2,1135.04,567.52,0.018518518518518517,0.009259259259259259,2,3,4,9,234,At Risk,0,1,0
